Tanggal,NO INVOICE,Kode Customer / Vendor,Nama Customer / Vendor,Gabungan,Kode Barang,Kode Batch,Stok,Kode Mutasi,Jenis Barang,Nama Barang,Satuan,BATCH / ED,Qty, Harga Satuan (HNA) ,DISC, Nilai ,TOTAL, PPN , TOTAL BAYAR ,Keterangan,Salesman,ALASAN RETUR
14/02/2026,12612002312,TSJ0030,PT. Tri Sapta Jaya,MC000093,MC00009,3,1,1,0,Neurobion Forte Tab 250's,Dus,L0718775 / Jan-28,1,"1,033,138",,"1,033,138",, - , - ,Barang Masuk,APJ,
14/02/2026,12612002312,TSJ0030,PT. Tri Sapta Jaya,MC000013,MC00001,3,12,1,0,Sangobion Caps 250's,Dus,L0699170 / Jul-27,4,"471,750",,"1,887,000",, - , - ,Barang Masuk,APJ,
14/02/2026,12612002312,TSJ0030,PT. Tri Sapta Jaya,PG000013,PG00001,3,120,1,0,Vicks Vaporub 10gr,Pcs,52436298X1 / Aug-27,120,"8,014",,"961,680",, - , - ,Barang Masuk,APJ,
14/02/2026,12612002312,TSJ0030,PT. Tri Sapta Jaya,PG000025,PG00002,5,40,1,0,Vicks Vaporub 25gr,Pcs,52536298X1 / Sep-27,40,"18,976",,"759,040",, - , - ,Barang Masuk,APJ,
14/02/2026,12612002312,TSJ0030,PT. Tri Sapta Jaya,PG000151,PG00015,1,19,1,0,Vicks Vaporub Extra Strong 10g,Pcs,B526153 / Aug-27,24,"9,882",,"237,168",, - , - ,Barang Masuk,APJ,
14/02/2026,12612002312,TSJ0030,PT. Tri Sapta Jaya,PG000161,PG00016,1,24,1,0,Vicks Vaporub Extra Strong 25g,Pcs,525347 / Aug-27,24,"24,653",,"591,672",, - , - ,Barang Masuk,APJ,
14/02/2026,826022214,PIS0021,PT. Pharma Indo Sukses,PS000201,PS00020,1,72,1,0,Diclofenac Sodium 25 mg (Phapros) 50's,Dus,86364007 / Okt-27,100,"16,500",,"1,650,000","1,809,000","198,990","2,007,990",Barang Masuk,APJ,
14/02/2026,826022214,PIS0021,PT. Pharma Indo Sukses,TM000162,TM00016,2,0,1,0,Bodrex Migra Kaplet 100's,Dus,080575 / Jul-28,3,"53,000",,"159,000",, - , - ,Barang Masuk,APJ,
14/02/2026,INV.KMS.2600489,LK00068,APOTEK MUGHNI FARMA,MC000071,MC00007,1,0,2,0,Neurobion 5000 Injeksi 20's,Dus,5148D14325 / Mei-27,4,"336,671",,"1,346,684","3,366,710","370,338","3,737,048",Penjualan,ANGGA,
14/02/2026,INV.KMS.2600489,LK00068,APOTEK MUGHNI FARMA,MC000072,MC00007,2,0,2,0,Neurobion 5000 Injeksi 20's,Dus,5203D14334 / Jul-27,4,"336,671",,"1,346,684",, - , - ,Penjualan,ANGGA,
14/02/2026,INV.KMS.2600489,LK00068,APOTEK MUGHNI FARMA,MC000073,MC00007,3,9,2,0,Neurobion 5000 Injeksi 20's,Dus,5232D14336 / Aug-27,2,"336,671",,"673,342",, - , - ,Penjualan,ANGGA,
14/02/2026,INV.KMS.2600490,DK00400,APOTEK RSU HIKMAH,DV000463,DV00046,3,0,2,0,Aspilets Tab 100 mg 100's,Dus,HX5A250 / Sep-27,8,"64,000",,"512,000","512,000","56,320","568,320",Penjualan,SYARIF,
14/02/2026,INV.KMS.2600491,DK00379,APOTEK RADIANS FARMA,KF000332,KF00033,2,0,2,OTC,Asifit Kaplet-Blister 30's,Dus,F50828N / Jun-27,1,"61,640",,"61,640","497,565","54,732","552,297",Penjualan,SYARIF,
14/02/2026,INV.KMS.2600491,DK00379,APOTEK RADIANS FARMA,MC000032,MC00003,2,9,2,0,Neurobion Tab 50's,Dus,L0678423 / Jul-28,1,"118,770",,"118,770",, - , - ,Penjualan,SYARIF,
14/02/2026,INV.KMS.2600491,DK00379,APOTEK RADIANS FARMA,MC000041,MC00004,1,8,2,0,Neurobion Forte Tab 50's,Dus,L0916813 / Mar-28,1,"206,605",,"206,605",, - , - ,Penjualan,SYARIF,
14/02/2026,INV.KMS.2600491,DK00379,APOTEK RADIANS FARMA,GN000022,GN00002,2,0,2,0,Beruang Minyak Gosok 120 ml,Botol,GLaX / Des-29,1,"51,750",,"51,750",, - , - ,Penjualan,SYARIF,
14/02/2026,INV.KMS.2600491,DK00379,APOTEK RADIANS FARMA,GN000011,GN00001,1,0,2,0,Beruang Minyak Gosok 30 ml,Botol,GKaX / Des-29,4,"14,700",,"58,800",, - , - ,Penjualan,SYARIF,
14/02/2026,INV.KMS.2600492,DK00191,APOTIK PATTENE,DV000442,DV00044,2,0,2,Mengandung Prekursor,Decolgen FX Kaplet 100's,Dus,25155301 / Sep-28,3,"100,278",,"300,834","300,834","33,092","333,926",Penjualan,ANGGA,
14/02/2026,INV.KMS.2600493,DK00172,APOTEK TELLO FARMA,TM000271,TM00027,1,0,2,0,Vitamin D3 1000 IU IPI 30's,Botol,080855 / Aug-27,18,"8,816",,"158,688","488,340","53,717","542,057",Penjualan,ANGGA,
14/02/2026,INV.KMS.2600493,DK00172,APOTEK TELLO FARMA,CM000091,CM00009,1,12,2,0,"Insto Cool Tetes Mata 7,5 ml",Botol,2561032 / Jul-27,12,"14,577",,"174,924",, - , - ,Penjualan,ANGGA,
14/02/2026,INV.KMS.2600493,DK00172,APOTEK TELLO FARMA,CM000101,CM00010,1,0,2,0,"Insto Reguler Tetes Mata 7,5 ml",Botol,2549036 / Sep-29,4,"12,894",,"51,576",, - , - ,Penjualan,ANGGA,
14/02/2026,INV.KMS.2600493,DK00172,APOTEK TELLO FARMA,CM000102,CM00010,2,15,2,0,"Insto Reguler Tetes Mata 7,5 ml",Botol,2549039 / Sep-29,8,"12,894",,"103,152",, - , - ,Penjualan,ANGGA,
14/02/2026,INV.KMS.2600494,DK00165,APOTEK ORLANDO FARMA,KF000061,KF00006,1,158,2,Generik,Antihemoroid Suppo (KF) 10's,Dus,J52025W / Okt-27,1,"36,300",,"36,300","283,117","31,143","314,260",Penjualan,ANGGA,
14/02/2026,INV.KMS.2600494,DK00165,APOTEK ORLANDO FARMA,DV000041,DV00004,1,0,2,0,Vicee Orange Tab 100's,Dus,GX5A085 / Jul-27,1,"63,688",,"63,688",, - , - ,Penjualan,ANGGA,
14/02/2026,INV.KMS.2600494,DK00165,APOTEK ORLANDO FARMA,DV000071,DV00007,1,0,2,0,Vicee Strawbery Tab 100's,Dus,FX5A235 / Jul-27,1,"63,688",,"63,688",, - , - ,Penjualan,ANGGA,
14/02/2026,INV.KMS.2600494,DK00165,APOTEK ORLANDO FARMA,DV000062,DV00006,2,7,2,0,Vicee Grape Tab 100's,Dus,FX5A119 / Jun-27,1,"63,688",,"63,688",, - , - ,Penjualan,ANGGA,
14/02/2026,INV.KMS.2600494,DK00165,APOTEK ORLANDO FARMA,SG000021,SG00002,1,0,2,0,Cessa BABY Merah Fedrop EO 8 ml,Pcs,T202HIY / Sept-28,1,"27,749",,"27,749",, - , - ,Penjualan,ANGGA,
14/02/2026,INV.KMS.2600494,DK00165,APOTEK ORLANDO FARMA,KF000341,KF00034,1,0,2,OTC,Batugin Elixir 120 ml,Botol,H51286N / Aug-27,1,"28,004",,"28,004",, - , - ,Penjualan,ANGGA,
14/02/2026,INV.KMS.2600495,DK00191,APOTIK PATTENE,KF000341,KF00034,1,0,2,OTC,Batugin Elixir 120 ml,Botol,H51286N / Aug-27,6,"28,004",,"168,024","834,330","91,776","926,106",Penjualan,ANGGA,
14/02/2026,INV.KMS.2600495,DK00191,APOTIK PATTENE,MP000021,MP00002,1,8,2,0,Zinc Sulfate Sirup (Mepro) 60 ml,Botol,E5F601 / Jun-27,12,"6,500",,"78,000",, - , - ,Penjualan,ANGGA,
14/02/2026,INV.KMS.2600495,DK00191,APOTIK PATTENE,PS000201,PS00020,1,72,2,0,Diclofenac Sodium 25 mg (Phapros) 50's,Dus,86364007 / Okt-27,12,"16,500",,"198,000",, - , - ,Penjualan,ANGGA,
14/02/2026,INV.KMS.2600495,DK00191,APOTIK PATTENE,TM000161,TM00016,1,0,2,0,Bodrex Migra Kaplet 100's,Dus,080565 / Jul-28,1,"53,000",,"53,000",, - , - ,Penjualan,ANGGA,
14/02/2026,INV.KMS.2600495,DK00191,APOTIK PATTENE,TM000162,TM00016,2,0,2,0,Bodrex Migra Kaplet 100's,Dus,080575 / Jul-28,2,"53,000",,"106,000",, - , - ,Penjualan,ANGGA,
14/02/2026,INV.KMS.2600495,DK00191,APOTIK PATTENE,NP000051,NP00005,1,0,2,0,Ibuprofen 400 mg (Nova) 100's,Dus,2508-17-134 / Aug-27,6,"29,500",,"177,000",, - , - ,Penjualan,ANGGA,
14/02/2026,INV.KMS.2600495,DK00191,APOTIK PATTENE,PG000132,PG00013,2,34,2,0,Baby Balm 8 gr,Pcs,5093C56701 / Mar-27,6,"9,051",,"54,306",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600496,DK00001,APOTEK AL VARAN FARMA,PG000142,PG00014,2,80,2,0,Baby Balm 20 gr,Pcs,5063C56707 / Feb-27,12,"22,146",,"265,752","374,364","41,180","415,544",Penjualan,ANGGA,
16/02/2026,INV.KMS.2600496,DK00001,APOTEK AL VARAN FARMA,PG000132,PG00013,2,34,2,0,Baby Balm 8 gr,Pcs,5093C56701 / Mar-27,12,"9,051",,"108,612",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600497,DK00328,APOTEK HAKINO FARMA,KF000352,KF00035,2,43,2,OTC,Batugin Elixir 300 ml,Botol,K51841N / Nov-27,5,"48,268",,"241,340","241,340","26,547","267,887",Penjualan,SYARIF,
16/02/2026,INV.KMS.2600498,DK00346,APOTEK DELIMA,HF000011,HF00001,1,41,2,Mengandung Prekursor,Hufagripp Flu & Batuk Sirup 60 ml,Botol,A901985 / Okt-28,15,"21,620",,"324,300","324,300","35,673","359,973",Penjualan,ANGGA,
16/02/2026,INV.KMS.2600498,DK00346,APOTEK DELIMA,HF000011,HF00001,1,41,2,Mengandung Prekursor,Hufagripp Flu & Batuk Sirup 60 ml,Botol,A901985 / Okt-28,1,"21,620",100, - ,, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600499,DK00346,APOTEK DELIMA,GS000132,GS00013,2,8,2,Mengandung Prekursor,Actifed Plus Cough Suppressant 25 ml,Dus,JV7F / Aug-28,2,"22,969",,"45,938","80,958","8,905","89,863",Penjualan,ANGGA,
16/02/2026,INV.KMS.2600499,DK00346,APOTEK DELIMA,DV000431,DV00043,1,0,2,Mengandung Prekursor,Decolsin Sirup 60 ml,Botol,5EG1453 / Jul-27,1,"17,510",,"17,510",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600499,DK00346,APOTEK DELIMA,DV000432,DV00043,2,5,2,Mengandung Prekursor,Decolsin Sirup 60 ml,Botol,5EG1454 / Jul-27,1,"17,510",,"17,510",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600500,DK00346,APOTEK DELIMA,EP000022,EP00002,2,0,2,0,MKP (Cap Lang) 60 ml ,Botol,PI00216 / Okt-30,6,"18,730",,"112,380","577,862","63,565","641,427",Penjualan,ANGGA,
16/02/2026,INV.KMS.2600500,DK00346,APOTEK DELIMA,EP000071,EP00007,1,0,2,0,MKP (Cap Lang) 15 ml ,Botol,PI00114 / Okt-30,6,"5,439",,"32,634",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600500,DK00346,APOTEK DELIMA,SE000021,SE00002,1,40,2,0,Plossa Citrus Herbal 10 ml,Pcs,005A25 / Jan-27,6,"10,000",,"60,000",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600500,DK00346,APOTEK DELIMA,EP000011,EP00001,1,0,2,0,MKP (Cap Lang) 30 ml ,Botol,PD00817 / Sep-30,4,"9,932",,"39,728",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600500,DK00346,APOTEK DELIMA,KL000012,KL00001,2,10,2,0,Bioplacenton Jelly 15 gr,Tube ,KCBPCA53127 / Mei-27,5,"28,000",,"140,000",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600500,DK00346,APOTEK DELIMA,DV000202,DV00020,2,59,2,0,Natur E 100 IU Soft Cap 32's,Dus,5EF1231 / Jun-28,2,"29,740",,"59,480",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600500,DK00346,APOTEK DELIMA,NC000091,NC00009,1,0,2,0,Bedak Salicyl Menthol Genesis (Nellco) 60gr,Pot,8065001 / Mei-29,6,"6,000",,"36,000",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600500,DK00346,APOTEK DELIMA,NC000041,NC00004,1,13,2,0,Bedak Salicyl Non Menthol (Nellco) 60gr,Pot,8034071 / Nov-28,6,"6,000",,"36,000",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600500,DK00346,APOTEK DELIMA,KF000332,KF00033,2,0,2,OTC,Asifit Kaplet-Blister 30's,Dus,F50828N / Jun-27,1,"61,640",,"61,640",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600501,DK00346,APOTEK DELIMA,KF000491,KF00049,1,174,2,OTC,Bedak Marcks Rose 40gr,Pot,H50619S / Aug-30,2,"16,125",,"32,250","416,680","45,835","462,515",Penjualan,ANGGA,
16/02/2026,INV.KMS.2600501,DK00346,APOTEK DELIMA,EP000041,EP00004,1,3,2,0,Telon Lang 30 ml,Botol,PK01802 / Apr-30,2,"8,575",,"17,150",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600501,DK00346,APOTEK DELIMA,DV000391,DV00039,1,24,2,0,Natur E White 16's ,Dus,5EF1242 / Jun-27,2,"44,802",,"89,604",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600501,DK00346,APOTEK DELIMA,SE000041,SE00004,1,24,2,0,Plossa Blue Mountain 10 ml,Pcs,004D25 / Apr-27,6,"10,000",,"60,000",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600501,DK00346,APOTEK DELIMA,NP000051,NP00005,1,0,2,0,Ibuprofen 400 mg (Nova) 100's,Dus,2508-17-134 / Aug-27,2,"29,500",,"59,000",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600501,DK00346,APOTEK DELIMA,DV000231,DV00023,1,18,2,0,Natur E Advanced Soft Caps 16's,Dus,5EI1950 / Sep-27,2,"36,658",,"73,316",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600501,DK00346,APOTEK DELIMA,NP000511,NP00051,1,15,2,0,Piroxicam 10 mg (Nova) 100's,Dus,250506143 / Mei-27,3,"14,500",,"43,500",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600501,DK00346,APOTEK DELIMA,KF000861,KF00086,1,0,2,Generik,Vitamin B Complex 150 mg (KF) 100's,Dus,J51679N / Okt-27,2,"20,930",,"41,860",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600502,DK00346,APOTEK DELIMA,PG000043,PG00004,3,20,2,OOT,Vicks Formula 44 Anak Strawberry 27 ml,Botol,51986298H1 / Jul-27,7,"11,440",,"80,080","80,080","8,809","88,889",Penjualan,ANGGA,
16/02/2026,INV.KMS.2600503,DK00346,APOTEK DELIMA,BF000501,BF00050,1,0,2,0,"Gentamicin Sulfate 0,1% Krim (Berno) 5g @25 Tube",Dus,LCM12554 / Nov-27,1,"75,000",10,"67,500","300,388","33,043","333,430",Penjualan,ANGGA,
16/02/2026,INV.KMS.2600503,DK00346,APOTEK DELIMA,DV000401,DV00040,1,76,2,0,Natur E White 32's ,Dus,5EE1026 / Mei-27,3,"81,715",5,"232,888",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600504,DK00336,RSIA CAHAYA MEDIKA,SL000081,SL00008,1,0,2,0,Metronidazole 500 mg (SLF) 100's,Dus,53346 / Jul-28,15,"26,000",,"390,000","1,407,000","154,770","1,561,770",Penjualan,ANGGA,
16/02/2026,INV.KMS.2600504,DK00336,RSIA CAHAYA MEDIKA,SL000082,SL00008,2,0,2,0,Metronidazole 500 mg (SLF) 100's,Dus,52134 / Jul-28,15,"26,000",,"390,000",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600504,DK00336,RSIA CAHAYA MEDIKA,PM000024,PM00002,4,0,2,0,Parasetamol 500 mg (PIM) 100's,Dus,05508140 / Aug-30,30,"20,900",,"627,000",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600505,DK00577,APOTEK NAURA FARMA,BF000501,BF00050,1,0,2,0,"Gentamicin Sulfate 0,1% Krim (Berno) 5g @25 Tube",Dus,LCM12554 / Nov-27,2,"75,000",10,"135,000","135,000","14,850","149,850",Penjualan,ANGGA,
16/02/2026,INV.KMS.2600506,DK00266,APOTEK KARTINI,KF000332,KF00033,2,0,2,OTC,Asifit Kaplet-Blister 30's,Dus,F50828N / Jun-27,19,"61,640",,"1,171,160","1,372,840","151,012","1,523,852",Penjualan,ANGGA,
16/02/2026,INV.KMS.2600506,DK00266,APOTEK KARTINI,KF000041,KF00004,1,4,2,Generik,Amlodipine 10 mg (KF) 50's,Dus,H51234N / Aug-27,2,"25,000",25,"37,500",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600506,DK00266,APOTEK KARTINI,SR000021,SR00002,1,0,2,0,Ringer Lactate Infus (Satoria) 500 ml,Botol,1D1A5K059 / Nov-27,20,"8,209",,"164,180",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600507,DK00425,APOTEK NURUL FITRIYAH,US000182,US00018,2,11,2,0,Freshcare Smash Inhaler Roll On 8 ml,Pcs,25N08907 / Nov-28,24,"11,560",,"277,440","1,055,705","116,128","1,171,833",Penjualan,SYARIF,
16/02/2026,INV.KMS.2600507,DK00425,APOTEK NURUL FITRIYAH,US000031,US00003,1,15,2,0,Freshcare Smash Matcha Inhaler Roll On 8 ml,Pcs,25N08349 / Nov-28,24,"11,560",,"277,440",, - , - ,Penjualan,SYARIF,
16/02/2026,INV.KMS.2600507,DK00425,APOTEK NURUL FITRIYAH,US000021,US00002,1,2,2,0,Freshcare Strong Roll On 10 ml,Pcs,25K06578 / Sep-28,12,"11,560",,"138,720",, - , - ,Penjualan,SYARIF,
16/02/2026,INV.KMS.2600507,DK00425,APOTEK NURUL FITRIYAH,EP000291,EP00029,1,7,2,0,Minyak Gandapura 30 ml,Botol,PN01305 / Nov-30,5,"7,067",,"35,335",, - , - ,Penjualan,SYARIF,
16/02/2026,INV.KMS.2600507,DK00425,APOTEK NURUL FITRIYAH,EP000302,EP00030,2,0,2,0,Minyak Gandapura 60 ml,Botol,PI03307 / Okt-30,10,"11,937",,"119,370",, - , - ,Penjualan,SYARIF,
16/02/2026,INV.KMS.2600507,DK00425,APOTEK NURUL FITRIYAH,CC000081,CC00008,1,10,2,0,Herocyn 85 gr,Pcs,25ID088 / Sep-29,5,"11,000",,"55,000",, - , - ,Penjualan,SYARIF,
16/02/2026,INV.KMS.2600507,DK00425,APOTEK NURUL FITRIYAH,CC000102,CC00010,2,59,2,0,Herocyn Baby 100 gr,Pcs,25GK271 / Jul-29,3,"7,500",,"22,500",, - , - ,Penjualan,SYARIF,
16/02/2026,INV.KMS.2600507,DK00425,APOTEK NURUL FITRIYAH,SC000021,SC00002,1,10,2,0,Obat Sakit Gigi Cap Burung Kakak Tua 2 ml,Pcs,1602EF / Jun-28,3,"12,780",,"38,340",, - , - ,Penjualan,SYARIF,
16/02/2026,INV.KMS.2600507,DK00425,APOTEK NURUL FITRIYAH,JJ000041,JJ00004,1,28,2,0,Combantrin Sirup Rasa Jeruk 10 ml,Botol,NA1601 / Jul-28,5,"18,312",,"91,560",, - , - ,Penjualan,SYARIF,
16/02/2026,INV.KMS.2600508,DK00425,APOTEK NURUL FITRIYAH,BF000501,BF00050,1,0,2,0,"Gentamicin Sulfate 0,1% Krim (Berno) 5g @25 Tube",Dus,LCM12554 / Nov-27,1,"75,000",10,"67,500","67,500","7,425","74,925",Penjualan,SYARIF,
16/02/2026,826022537,PIS0021,PT. Pharma Indo Sukses,SL000082,SL00008,2,0,1,0,Metronidazole 500 mg (SLF) 100's,Dus,52134 / Jul-28,30,"26,000",,"780,000","780,000","85,800","865,800",Barang Masuk,APJ,
16/02/2026,INV.KMS.2600509,DK00155,APOTIK SEJAHTERA FARMA,NP000381,NP00038,1,11,2,0,Zinc Sulfate 20 mg (Nova) 100's,Dus,2511-04-350 / Nov-27,1,"25,000",,"25,000","105,625","11,619","117,244",Penjualan,SYARIF,
16/02/2026,INV.KMS.2600509,DK00155,APOTIK SEJAHTERA FARMA,KF000481,KF00048,1,242,2,OTC,Bedak Marcks Creme 40gr,Pot,H50579S / Aug-30,3,"16,125",,"48,375",, - , - ,Penjualan,SYARIF,
16/02/2026,INV.KMS.2600509,DK00155,APOTIK SEJAHTERA FARMA,KF000471,KF00047,1,86,2,OTC,Bedak Marcks Putih 40gr,Pot,K50843S / Nov-30,2,"16,125",,"32,250",, - , - ,Penjualan,SYARIF,
16/02/2026,INV.KMS.2600510,DK00557,APOTEK K-24 BULU BULU,HF000021,HF00002,1,155,2,Mengandung Prekursor,Hufagripp BP Sirup 60 ml,Botol,A800285 / Feb-29,5,"17,251",,"86,255","555,155","61,067","616,222",Penjualan,ANGGA,
16/02/2026,INV.KMS.2600510,DK00557,APOTEK K-24 BULU BULU,HF000011,HF00001,1,41,2,Mengandung Prekursor,Hufagripp Flu & Batuk Sirup 60 ml,Botol,A901985 / Okt-28,12,"21,620",,"259,440",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600510,DK00557,APOTEK K-24 BULU BULU,HF000041,HF00004,1,4,2,Mengandung Prekursor,Hufagripp Pilek Sirup 60 ml,Botol,C600125 / Mei-28,3,"15,816",,"47,448",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600510,DK00557,APOTEK K-24 BULU BULU,CM000061,CM00006,1,1,2,Mengandung Prekursor,OBHC Batuk Flu Menthol 100 ml,Botol,5NH168 / Aug-27,3,"19,604",,"58,812",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600510,DK00557,APOTEK K-24 BULU BULU,DV000131,DV00013,1,0,2,Mengandung Prekursor,Paratusin Sirup 60 ml,Botol,5EG1584 / Aug-27,3,"34,400",,"103,200",, - , - ,Penjualan,ANGGA,
16/02/2026,INV.KMS.2600511,DK00313,APOTEK ASSYAFA MARWA,KF000341,KF00034,1,0,2,OTC,Batugin Elixir 120 ml,Botol,H51286N / Aug-27,12,"28,004",,"336,048","336,048","36,965","373,013",Penjualan,ANGGA,
16/02/2026,INV.KMS.2600512,DK00222,APOTEK K-24 TODDOPULI,DV000442,DV00044,2,0,2,Mengandung Prekursor,Decolgen FX Kaplet 100's,Dus,25155301 / Sep-28,1,"100,278",,"100,278","100,278","11,031","111,309",Penjualan,SYARIF,
16/02/2026,INV.KMS.2600513,DK00222,APOTEK K-24 TODDOPULI,PM000024,PM00002,4,0,2,0,Parasetamol 500 mg (PIM) 100's,Dus,05508140 / Aug-30,3,"20,900",,"62,700","331,519","36,467","367,986",Penjualan,SYARIF,
16/02/2026,INV.KMS.2600513,DK00222,APOTEK K-24 TODDOPULI,SG000012,SG00001,2,48,2,0,Cessa BABY Biru Happy Nose EO 8 ml,Pcs,T201SKY / Nov-28,3,"27,749",,"83,247",, - , - ,Penjualan,SYARIF,
16/02/2026,INV.KMS.2600513,DK00222,APOTEK K-24 TODDOPULI,SG000062,SG00006,2,26,2,0,Cessa KIDS Biru Happy Nose EO 8 ml,Pcs,T216MLY / Des-28,3,"24,775",,"74,325",, - , - ,Penjualan,SYARIF,
16/02/2026,INV.KMS.2600513,DK00222,APOTEK K-24 TODDOPULI,SG000051,SG00005,1,1,2,0,Cessa BABY Kuning Lenire EO 8 ml,Pcs,T200QIY / Sept-28,3,"27,749",,"83,247",, - , - ,Penjualan,SYARIF,
16/02/2026,INV.KMS.2600513,DK00222,APOTEK K-24 TODDOPULI,YR000011,YR00001,1,7,2,0,Isosorbide Dinitrate 5 mg (Yarindo) 100's,Dus,A02302HC / Aug-27,1,"28,000",,"28,000",, - , - ,Penjualan,SYARIF,
16/02/2026,INV.KMS.2600514,DK00242,APOTEK K-24 PALLANGGA,DV000031,DV00003,1,0,2,0,Vicee Lemon Tab 100's,Dus,FX5A022 / Jun-27,1,"63,688",,"63,688","415,199","45,672","460,871",Penjualan,SYARIF,
16/02/2026,INV.KMS.2600514,DK00242,APOTEK K-24 PALLANGGA,DV000211,DV00021,1,65,2,0,Natur E 300 IU Soft Cap 16's,Dus,4DA0079 / Jan-27,3,"32,003",,"96,009",, - , - ,Penjualan,SYARIF,
16/02/2026,INV.KMS.2600514,DK00242,APOTEK K-24 PALLANGGA,EP000271,EP00027,1,0,2,0,Green Oil Herbal 10 ml,Pcs,PC00104 / Jul-30,5,"10,063",,"50,315",, - , - ,Penjualan,SYARIF,
16/02/2026,INV.KMS.2600514,DK00242,APOTEK K-24 PALLANGGA,EP000241,EP00024,1,6,2,0,Green Oil Herbal 3 ml,Pcs,PT00204 / Jun-30,6,"3,763",,"22,578",, - , - ,Penjualan,SYARIF,
16/02/2026,INV.KMS.2600514,DK00242,APOTEK K-24 PALLANGGA,DV000091,DV00009,1,0,2,0,Enervon-C Tab 100's,Dus,25103704 / Jun-27,1,"109,109",,"109,109",, - , - ,Penjualan,SYARIF,
16/02/2026,INV.KMS.2600514,DK00242,APOTEK K-24 PALLANGGA,GN000011,GN00001,1,0,2,0,Beruang Minyak Gosok 30 ml,Botol,GKaX / Des-29,5,"14,700",,"73,500",, - , - ,Penjualan,SYARIF,
16/02/2026,INV.KMS.2600515,DK00172,APOTEK TELLO FARMA,SH000011,SH00001,1,19,2,0,Imbost Force Kaplet 30's ,Dus,25K0012 / Sep-28,1,"196,188",,"196,188","196,188","21,581","217,769",Penjualan,ANGGA,
16/02/2026,826022560,PIS0021,PT. Pharma Indo Sukses,IF000191,IF00019,1,0,1,0,Dohixat 100 mg Cap 100's,Dus,BU00X / Aug-28,2,"45,000",,"90,000","5,118,830","563,071","5,681,901",Barang Masuk,APJ,
16/02/2026,826022560,PIS0021,PT. Pharma Indo Sukses,IF000192,IF00019,2,10,1,0,Dohixat 100 mg Cap 100's,Dus,BU00K / Jul-28,18,"45,000",,"810,000",, - , - ,Barang Masuk,APJ,
16/02/2026,826022560,PIS0021,PT. Pharma Indo Sukses,SL000152,SL00015,2,20,1,0,Domperidone Maleat 10 mg (SLF) 100's,Dus,54960 / Okt-28,20,"17,250",,"345,000",, - , - ,Barang Masuk,APJ,
16/02/2026,826022560,PIS0021,PT. Pharma Indo Sukses,RM000153,RM00015,3,0,1,0,Amlodipine Besilate 5 mg (Rama) 100's,Dus,T09154BE / Sep-28,30,"13,332",,"399,960",, - , - ,Barang Masuk,APJ,
16/02/2026,826022560,PIS0021,PT. Pharma Indo Sukses,RM000123,RM00012,3,0,1,0,Amlodipine Besilate 10 mg (Rama) 100's,Dus,T10095BE / Okt-27,30,"15,554",,"466,620",, - , - ,Barang Masuk,APJ,
16/02/2026,826022560,PIS0021,PT. Pharma Indo Sukses,MP000031,MP00003,1,0,1,0,Cefixime 100 mg (Mepro) 100's,Dus,B4K910 / Apr-27,1,"80,000",,"80,000",, - , - ,Barang Masuk,APJ,
16/02/2026,826022560,PIS0021,PT. Pharma Indo Sukses,MP000032,MP00003,2,8,1,0,Cefixime 100 mg (Mepro) 100's,Dus,B5F232 / Des-27,4,"80,000",,"320,000",, - , - ,Barang Masuk,APJ,
