Tanggal,NO INVOICE,Kode Customer / Vendor,Nama Customer / Vendor,Gabungan,Kode Barang,Stock,Kode Batch,Kode Mutasi,Jenis Barang,Nama Barang,Satuan,BATCH / ED,Qty, Harga Satuan (HNA) ,DISC, Nilai , TOTAL , PPN , TOTAL BAYAR ,Keterangan,Salesman,ALASAN RETUR
04/08/2026,INV.KMS.2602591,DK00548,APOTEK K-24 AROEPALA,GS000191,GS00019,,1,2,0,Polident Adhesive Fresh Mint 20 gr,Pcs,J89L / Aug-28,2," 32,177 ",," 64,354 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602592,DK00548,APOTEK K-24 AROEPALA,GS000023,GS00002,,3,2,Mengandung Prekursor,Actifed Plus Cough Suppressant 60 ml,Dus,X47N / Jan-29,6," 56,330 ",," 337,980 "," 480,920 "," 52,901 "," 533,821 ",Penjualan,SYARIF,
04/08/2026,INV.KMS.2602592,DK00548,APOTEK K-24 AROEPALA,HF000042,HF00004,,2,2,Mengandung Prekursor,Hufagripp Pilek Sirup 60 ml,Botol,C600345 / Des-28,5," 15,816 ",," 79,080 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602592,DK00548,APOTEK K-24 AROEPALA,DV000261,DV00026,,1,2,Mengandung Prekursor,Neozep Forte Tab 100's,Dus,25084901 / Mei-27,1," 63,860 ",," 63,860 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602593,DK00304,APOTEK K24 AZZAHRA SAMATA,DV000261,DV00026,,1,2,Mengandung Prekursor,Neozep Forte Tab 100's,Dus,25084901 / Mei-27,1," 63,860 ",," 63,860 "," 296,338 "," 32,597 "," 328,935 ",Penjualan,SYARIF,
04/08/2026,INV.KMS.2602593,DK00304,APOTEK K24 AZZAHRA SAMATA,DV000481,DV00048,,1,2,Mengandung Prekursor,Paratusin DMP Sirup 60 ml,Botol,6FC0514 / Mar-28,6," 33,000 ",," 198,000 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602593,DK00304,APOTEK K24 AZZAHRA SAMATA,HF000081,HF00008,,1,2,Mengandung Prekursor,Hufagripp BP Dewasa Sirup 60 ml,Botol,E000055 / Nov-27,2," 17,239 ",," 34,478 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602594,DK00304,APOTEK K24 AZZAHRA SAMATA,DV000251,DV00025,,1,2,0,New Diatabs Tab 100's ,Dus,25145102 / Sep-27,1," 64,479 ",," 64,479 "," 3,070,422 "," 337,746 "," 3,408,168 ",Penjualan,SYARIF,
04/08/2026,INV.KMS.2602594,DK00304,APOTEK K24 AZZAHRA SAMATA,MC000082,MC00008,,2,2,0,Neurobion Tab 250's,Dus,L0296339 / Mar-28,1," 582,320 ",," 582,320 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602594,DK00304,APOTEK K24 AZZAHRA SAMATA,MC000091,MC00009,,1,2,0,Neurobion Forte Tab 250's,Dus,L0483714 / Nov-27,1," 1,033,138 ",," 1,033,138 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602594,DK00304,APOTEK K24 AZZAHRA SAMATA,MC000071,MC00007,,1,2,0,Neurobion 5000 Injeksi 20's,Dus,5349D14352 / Des-27,1," 360,238 ",," 360,238 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602594,DK00304,APOTEK K24 AZZAHRA SAMATA,EP000281,EP00028,,1,2,0,Norit Tab 40's ,Dus,PT00171 / Jun-30,12," 18,648 ",," 223,776 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602594,DK00304,APOTEK K24 AZZAHRA SAMATA,GS000042,GS00004,,2,2,0,Panadol Extra 100's,Dus,UB8G / Des-28,1," 110,931 ",," 110,931 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602594,DK00304,APOTEK K24 AZZAHRA SAMATA,PM000021,PM00002,,1,2,0,Parasetamol 500 mg (PIM) 100's,Dus,05603134 / Mar-30,15," 20,900 ",," 313,500 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602594,DK00304,APOTEK K24 AZZAHRA SAMATA,BF000384,BF00038,,4,2,0,Paracetamol 1 g/100 ml Infus 100 ml,Botol,PID04855 / Mar-28,5," 25,000 ",," 125,000 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602594,DK00304,APOTEK K24 AZZAHRA SAMATA,EP000031,EP00003,,1,2,0,MKP (Cap Lang) 120 ml ,Botol,PN00108 / Nov-30,6," 42,840 ",," 257,040 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602595,DK00304,APOTEK K24 AZZAHRA SAMATA,EP000071,EP00007,,1,2,0,MKP (Cap Lang) 15 ml ,Botol,HM01214 / Jan-31,12," 6,615 ",," 79,380 "," 1,127,855 "," 124,064 "," 1,251,919 ",Penjualan,SYARIF,
04/08/2026,INV.KMS.2602595,DK00304,APOTEK K24 AZZAHRA SAMATA,EP000012,EP00001,,2,2,0,MKP (Cap Lang) 30 ml ,Botol,HE00418 / Mei-31,12," 12,075 ",," 144,900 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602595,DK00304,APOTEK K24 AZZAHRA SAMATA,EP000022,EP00002,,2,2,0,MKP (Cap Lang) 60 ml ,Botol,HA01516 / Feb-31,12," 22,260 ",," 267,120 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602595,DK00304,APOTEK K24 AZZAHRA SAMATA,BM000021,BM00002,,1,2,0,MBK Putih 12's,Dus,Q106EPPS / Mei-33,2," 23,940 ",," 47,880 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602595,DK00304,APOTEK K24 AZZAHRA SAMATA,TR000093,TR00009,,3,2,0,Ibuprofen 400 mg (Triman) 100's,Dus,B26110 / Feb-28,5," 28,750 ",," 143,750 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602595,DK00304,APOTEK K24 AZZAHRA SAMATA,JJ000011,JJ00001,,1,2,0,Mylanta Tab 100's,Dus,12R0041 / Jan-28,1," 80,546 ",," 80,546 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602595,DK00304,APOTEK K24 AZZAHRA SAMATA,GL000021,GL00002,,1,2,0,Caladine Lotion 60 ml,Botol,A26002 / Jan-28,5," 15,845 ",," 79,225 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602595,DK00304,APOTEK K24 AZZAHRA SAMATA,GL000031,GL00003,,1,2,0,Caladine Lotion 95 ml,Botol,I25009 / Sep-27,5," 22,302 ",," 111,510 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602595,DK00304,APOTEK K24 AZZAHRA SAMATA,TM000022,TM00002,,2,2,0,My Baby M. Telon Plus 60 ml,Botol,0555726 / Mei-28,12," 14,462 ",," 173,544 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602596,DK00304,APOTEK K24 AZZAHRA SAMATA,TM000031,TM00003,,1,2,0,My Baby M. Telon Plus 90 ml,Botol,0553126 / Mei-28,5," 19,567 ",," 97,835 "," 1,195,067 "," 131,457 "," 1,326,524 ",Penjualan,SYARIF,
04/08/2026,INV.KMS.2602596,DK00304,APOTEK K24 AZZAHRA SAMATA,TM000032,TM00003,,2,2,0,My Baby M. Telon Plus 90 ml,Botol,0555626 / Mei-28,1," 19,567 ",," 19,567 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602596,DK00304,APOTEK K24 AZZAHRA SAMATA,PH000031,PH00003,,1,2,0,Proris Suspensi 60 ml ,Botol,D6C138B / Mar-28,5," 27,615 ",," 138,075 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602596,DK00304,APOTEK K24 AZZAHRA SAMATA,TW000031,TW00003,,1,2,0,Tawon Minyak Gosok EE 60 ml,Botol,26012 / Jan-31,3," 50,350 ",," 151,050 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602596,DK00304,APOTEK K24 AZZAHRA SAMATA,TM000272,TM00027,,2,2,0,Vitamin D3 1000 IU IPI 30's,Botol,050996 / Mei-28,12," 8,816 ",," 105,792 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602596,DK00304,APOTEK K24 AZZAHRA SAMATA,DV000471,DV00047,,1,2,0,Degirol Tab 100's ,Dus,KX5A394 / Nov-29,1," 120,564 ",," 120,564 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602596,DK00304,APOTEK K24 AZZAHRA SAMATA,MC000011,MC00001,,1,2,0,Sangobion Caps 250's,Dus,L0792178 / Aug-27,1," 471,750 ",," 471,750 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602596,DK00304,APOTEK K24 AZZAHRA SAMATA,GS000111,GS00011,,1,2,0,Scott's Emulsion Vita Rasa Jeruk 200 ml,Botol ,5NF076 / Jun-27,1," 45,217 ",," 45,217 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602596,DK00304,APOTEK K24 AZZAHRA SAMATA,GS000112,GS00011,,2,2,0,Scott's Emulsion Vita Rasa Jeruk 200 ml,Botol ,6OA008 / Jan-28,1," 45,217 ",," 45,217 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602597,DK00304,APOTEK K24 AZZAHRA SAMATA,PG000011,PG00001,,1,2,0,Vicks Vaporub 10gr,Pcs,52436298X1 / Aug-27,6," 8,317 ",," 49,902 "," 826,087 "," 90,870 "," 916,957 ",Penjualan,SYARIF,
04/08/2026,INV.KMS.2602597,DK00304,APOTEK K24 AZZAHRA SAMATA,PM000081,PM00008,,1,2,0,CTM Tab (PIM) 288's,Pack,09508106 / Aug-30,1," 19,084 ",," 19,084 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602597,DK00304,APOTEK K24 AZZAHRA SAMATA,MC000101,MC00010,,1,2,0,Dolo-Neurobion Tab 100's,Dus,L0796255 / Aug-28,1," 235,170 ",," 235,170 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602597,DK00304,APOTEK K24 AZZAHRA SAMATA,PG000141,PG00014,,1,2,0,Baby Balm 20 gr,Pcs,5063C56707 / Feb-27,3," 23,253 ",," 69,759 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602597,DK00304,APOTEK K24 AZZAHRA SAMATA,EP000131,EP00013,,1,2,0,Balsem Otot Geliga 10 gr,Pcs,PI01855 / Okt-30,5," 5,103 ",," 25,515 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602597,DK00304,APOTEK K24 AZZAHRA SAMATA,EP000142,EP00014,,2,2,0,Balsem Otot Geliga 20 gr,Pcs,HR01351 / Mar-31,5," 9,135 ",," 45,675 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602597,DK00304,APOTEK K24 AZZAHRA SAMATA,KF000481,KF00048,,1,2,OTC,Bedak Marcks Creme 40gr,Pot,H50579S / Aug-30,3," 18,165 ",," 54,495 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602597,DK00304,APOTEK K24 AZZAHRA SAMATA,GL000061,GL00006,,1,2,0,Caladine Powder Original 100 gr,Botol,H24017 / Aug-29,3," 16,349 ",," 49,047 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602597,DK00304,APOTEK K24 AZZAHRA SAMATA,US000031,US00003,,1,2,0,Freshcare Smash Matcha Inhaler Roll On 8 ml,Pcs,26E03634 / Mei-29,24," 11,560 ",," 277,440 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602598,DK00304,APOTEK K24 AZZAHRA SAMATA,KF001441,KF00144,,1,2,Generik,"Gentamicin Sulfate 0,1% Krim (KF) 5g @10 Tube",Dus,C60526W / Mar-28,1," 33,190 ",," 33,190 "," 738,307 "," 81,214 "," 819,521 ",Penjualan,SYARIF,
04/08/2026,INV.KMS.2602598,DK00304,APOTEK K24 AZZAHRA SAMATA,SC000021,SC00002,,1,2,0,Obat Sakit Gigi Cap Burung Kakak Tua 2 ml,Pcs,1602FB / Feb-29,5," 15,000 ",," 75,000 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602598,DK00304,APOTEK K24 AZZAHRA SAMATA,DV000392,DV00039,,2,2,0,Natur E White 16's ,Dus,5EJ2076 / Okt-27,3," 44,802 ",," 134,406 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602598,DK00304,APOTEK K24 AZZAHRA SAMATA,DV000401,DV00040,,1,2,0,Natur E White 32's ,Dus,5EE1026 / Mei-27,1," 81,715 ",," 81,715 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602598,DK00304,APOTEK K24 AZZAHRA SAMATA,DV000402,DV00040,,2,2,0,Natur E White 32's ,Dus,6FB0290 / Feb-28,1," 81,715 ",," 81,715 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602598,DK00304,APOTEK K24 AZZAHRA SAMATA,SE000041,SE00004,,1,2,0,Plossa Blue Mountain 10 ml,Pcs,020C6 / Mar-28,6," 10,000 ",," 60,000 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602598,DK00304,APOTEK K24 AZZAHRA SAMATA,SE000051,SE00005,,1,2,0,Plossa Sarangheo Korean Cherry 10 ml,Pcs,028D6 / Apr-28,6," 12,290 ",," 73,740 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602598,DK00304,APOTEK K24 AZZAHRA SAMATA,SM000013,SM00001,,3,2,0,Tolak Angin Cair 12's,Dus,EL40041 / Jan-28,3," 43,974 ",," 131,922 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602598,DK00304,APOTEK K24 AZZAHRA SAMATA,TM000261,TM00026,,1,2,0,Zinc IPI 45's,Botol,051026 / Mei-28,7," 9,517 ",," 66,619 ",, - , - ,Penjualan,SYARIF,
04/08/2026,INV.KMS.2602599,DK00266,APOTEK KARTINI,KF001401,KF00140,,1,2,Generik,Miconazole 2% Krim (KF) 10g @24 Tube,Dus,L52663W / Des-28,3," 103,512 ",," 310,536 "," 310,536 "," 34,159 "," 344,695 ",Penjualan,ANGGA,
04/08/2026,INV.KMS.2602600,DK00191,APOTIK PATTENE,DV000091,DV00009,,1,2,0,Enervon-C Tab 100's,Dus,25191601 / Okt-27,2," 112,382 ",," 224,764 "," 331,714 "," 36,489 "," 368,203 ",Penjualan,ANGGA,
04/08/2026,INV.KMS.2602600,DK00191,APOTIK PATTENE,EL000071,EL00007,,1,2,0,Ambroxol Sirup (Erela) 60 ml,Botol,S2960127 / Okt-27,6," 6,325 ",," 37,950 ",, - , - ,Penjualan,ANGGA,
04/08/2026,INV.KMS.2602600,DK00191,APOTIK PATTENE,EL000062,EL00006,,2,2,0,Antasida Suspensi (Erela) 60 ml ,Botol,S.2361104 / Mei-28,6," 5,000 ",," 30,000 ",, - , - ,Penjualan,ANGGA,
04/08/2026,INV.KMS.2602600,DK00191,APOTIK PATTENE,MP000022,MP00002,,2,2,0,Zinc Sulfate Sirup (Mepro) 60 ml,Botol,E26D630 / Apr-28,6," 6,500 ",," 39,000 ",, - , - ,Penjualan,ANGGA,
04/08/2026,INV.KMS.2602601,DK00191,APOTIK PATTENE,DV000481,DV00048,,1,2,Mengandung Prekursor,Paratusin DMP Sirup 60 ml,Botol,6FC0514 / Mar-28,6," 33,000 ",," 198,000 "," 198,000 "," 21,780 "," 219,780 ",Penjualan,ANGGA,
04/08/2026,INV.KMS.2602602,DK00266,APOTEK KARTINI,AF000122,AF00012,,2,2,0,Calcium Lactate 500 mg (AFI) 100's,Dus,A50616 / Feb-29,7," 21,708 ",," 151,956 "," 151,956 "," 16,715 "," 168,671 ",Penjualan,ANGGA,
05/08/2026,INV.KMS.2602603,DK00266,APOTEK KARTINI,SL000021,SL00002,,1,2,0,Ambroxol 30 mg (SLF) 100's,Dus,52867 / Mei-28,5," 20,631 ",," 103,155 "," 513,517 "," 56,487 "," 570,004 ",Penjualan,ANGGA,
05/08/2026,INV.KMS.2602603,DK00266,APOTEK KARTINI,NU000011,NU00001,,1,2,0,Cetirizine HCl 10 mg (Nulab) 100's,Dus,2601180 / Jan-28,5," 28,500 ",," 142,500 ",, - , - ,Penjualan,ANGGA,
05/08/2026,INV.KMS.2602603,DK00266,APOTEK KARTINI,GS000042,GS00004,,2,2,0,Panadol Extra 100's,Dus,UB8G / Des-28,2," 110,931 ",," 221,862 ",, - , - ,Penjualan,ANGGA,
05/08/2026,INV.KMS.2602603,DK00266,APOTEK KARTINI,KF000301,KF00030,,1,2,Generik,Salbutamol 4 mg (KF) 100's,Dus,A60166N / Jan-28,2," 23,000 ",," 46,000 ",, - , - ,Penjualan,ANGGA,
05/08/2026,INV.KMS.2602604,DK00336,RSIA CAHAYA MEDIKA,CC000051,CC00005,,1,2,Mengandung Prekursor,Demacolin Tab 100's,Dus,26AA042 / Jan-30,4," 46,750 ",," 187,000 "," 233,750 "," 25,713 "," 259,463 ",Penjualan,ANGGA,
05/08/2026,INV.KMS.2602604,DK00336,RSIA CAHAYA MEDIKA,CC000052,CC00005,,2,2,Mengandung Prekursor,Demacolin Tab 100's,Dus,26BA001 / Feb-30,1," 46,750 ",," 46,750 ",, - , - ,Penjualan,ANGGA,
05/08/2026,INV.KMS.2602605,DK00336,RSIA CAHAYA MEDIKA,YR000011,YR00001,,1,2,0,Isosorbide Dinitrate 5 mg (Yarindo) 100's,Dus,A02302HC / Aug-27,1," 33,500 ",," 33,500 "," 127,000 "," 13,970 "," 140,970 ",Penjualan,ANGGA,
05/08/2026,INV.KMS.2602605,DK00336,RSIA CAHAYA MEDIKA,YR000012,YR00001,,2,2,0,Isosorbide Dinitrate 5 mg (Yarindo) 100's,Dus,A02350LC / Des-27,1," 33,500 ",," 33,500 ",, - , - ,Penjualan,ANGGA,
05/08/2026,INV.KMS.2602605,DK00336,RSIA CAHAYA MEDIKA,IF000171,IF00017,,1,2,0,Cetirizine Sirup (Ifars) 60 ml,Botol,SM008 / Sep-29,10," 6,000 ",," 60,000 ",, - , - ,Penjualan,ANGGA,
05/08/2026,INV.KMS.2602606,DK00333,APOTEK ANUGERAH SEJATI ,DV000471,DV00047,,1,2,0,Degirol Tab 100's ,Dus,KX5A394 / Nov-29,1," 120,564 ",," 120,564 "," 186,438 "," 20,508 "," 206,946 ",Penjualan,SYARIF,
05/08/2026,INV.KMS.2602606,DK00333,APOTEK ANUGERAH SEJATI ,TM000011,TM00001,,1,2,0,My Baby M. Telon Plus 30 ml,Botol,0354126 / Mar-28,6," 7,979 ",," 47,874 ",, - , - ,Penjualan,SYARIF,
05/08/2026,INV.KMS.2602606,DK00333,APOTEK ANUGERAH SEJATI ,HP000041,HP00004,,1,2,0,Ibuprofen Sirup (Holi) 60 ml,Botol,2508085 / Aug-28,3," 6,000 ",," 18,000 ",, - , - ,Penjualan,SYARIF,
05/08/2026,INV.KMS.2602607,DK00430,APOTEK AORTA ,US000071,US00007,,1,2,0,Hot in Cream Botol Strong 120 gr (Merah),Botol,26B01350 / Feb-29,2," 26,900 ",," 53,800 "," 549,699 "," 60,467 "," 610,166 ",Penjualan,SYARIF,
05/08/2026,INV.KMS.2602607,DK00430,APOTEK AORTA ,US000051,US00005,,1,2,0,Hot in Cream Botol 120 gr (Putih),Botol,25D02877 / Apr-28,2," 26,900 ",," 53,800 ",, - , - ,Penjualan,SYARIF,
05/08/2026,INV.KMS.2602607,DK00430,APOTEK AORTA ,US000221,US00022,,1,2,0,Hot in Cream Botol Aromatherapy 60 gr (Hijau),Botol,26A00585 / Jan-29,2," 14,200 ",," 28,400 ",, - , - ,Penjualan,SYARIF,
05/08/2026,INV.KMS.2602607,DK00430,APOTEK AORTA ,EP000102,EP00010,,2,2,0,GPU Cair Sereh 30 ml,Botol,HR02805 / Mar-31,3," 9,933 ",," 29,799 ",, - , - ,Penjualan,SYARIF,
05/08/2026,INV.KMS.2602607,DK00430,APOTEK AORTA ,US000041,US00004,,1,2,0,Hot in Cream Botol 60 gr (Putih),Botol,25D03070 / Apr-28,2," 14,200 ",," 28,400 ",, - , - ,Penjualan,SYARIF,
05/08/2026,INV.KMS.2602607,DK00430,APOTEK AORTA ,PS000271,PS00027,,1,2,0,Antimo Tab Dewasa 720's,Dus,86002387 / Nov-30,1," 309,600 ",," 309,600 ",, - , - ,Penjualan,SYARIF,
05/08/2026,INV.KMS.2602607,DK00430,APOTEK AORTA ,CC000091,CC00009,,1,2,0,Herocyn 150 gr,Pcs,26DD072 / Apr-30,3," 15,300 ",," 45,900 ",, - , - ,Penjualan,SYARIF,
05/08/2026,INV.KMS.2602608,DK00333,APOTEK ANUGERAH SEJATI ,EP000081,EP00008,,1,2,0,Balsem Aktiv 20 gr,Pcs,HM00654 / Jan-31,12," 8,715 ",," 104,580 "," 104,580 "," 11,504 "," 116,084 ",Penjualan,SYARIF,
06/08/2026,INV.KMS.2602609,DK00132,APOTEK PERRENIAL,SG000021,SG00002,,1,2,0,Cessa BABY Merah Fedrop EO 8 ml,Pcs,T202GBZ / Feb-29,3," 27,749 ",," 83,247 "," 425,117 "," 46,763 "," 471,880 ",Penjualan,ANGGA,
06/08/2026,INV.KMS.2602609,DK00132,APOTEK PERRENIAL,SG000013,SG00001,,3,2,0,Cessa BABY Biru Happy Nose EO 8 ml,Pcs,T201AUFZ / Jun-29,6," 27,749 ",," 166,494 ",, - , - ,Penjualan,ANGGA,
06/08/2026,INV.KMS.2602609,DK00132,APOTEK PERRENIAL,DV000041,DV00004,,1,2,0,Vicee Orange Tab 100's,Dus,LX5A121 / Jan-28,1," 63,688 ",," 63,688 ",, - , - ,Penjualan,ANGGA,
06/08/2026,INV.KMS.2602609,DK00132,APOTEK PERRENIAL,DV000061,DV00006,,1,2,0,Vicee Grape Tab 100's,Dus,KX5A328 / Nov-27,1," 63,688 ",," 63,688 ",, - , - ,Penjualan,ANGGA,
06/08/2026,INV.KMS.2602609,DK00132,APOTEK PERRENIAL,PM000041,PM00004,,1,2,0,Paracetamol Sirup Rasa Strawberry (PIM) 60 ml,Botol,64512006 / Jun-28,12," 4,000 ",," 48,000 ",, - , - ,Penjualan,ANGGA,
06/08/2026,INV.KMS.2602610,DK00443,APOTEK ALBY CARE,KL000011,KL00001,,1,2,0,Bioplacenton Jelly 15 gr,Tube ,KCBPCA55250 / Sep-27,4," 30,000 ",," 120,000 "," 194,606 "," 21,407 "," 216,013 ",Penjualan,ANGGA,
06/08/2026,INV.KMS.2602610,DK00443,APOTEK ALBY CARE,EP000421,EP00042,,1,2,0,Kool Fever Dewasa 6's,Dus ,XXXXX / Jan-29,1," 44,418 ",," 44,418 ",, - , - ,Penjualan,ANGGA,
06/08/2026,INV.KMS.2602610,DK00443,APOTEK ALBY CARE,NP000301,NP00030,,1,2,0,Metronidazole 500 mg (Nova) 100's,Dus,2507-111-29 / Jul-27,1," 30,188 ",," 30,188 ",, - , - ,Penjualan,ANGGA,
06/08/2026,INV.KMS.2602611,DK00099,RSIA SENTOSA,HJ000102,HJ00010,,2,2,0,Ranitidine HCl 150 mg (HJ) NEW 200's,Dus,TRNTC56718 / Nov-27,3," 42,500 ",," 127,500 "," 127,500 "," 14,025 "," 141,525 ",Penjualan,ANGGA,
06/08/2026,INV.KMS.2602612,DK00584,APOTEK AMINAH FARMA,SL000092,SL00009,,2,2,0,Prednisone 5 mg (SLF) 100's,Dus,61398 / Mar-29,2," 13,091 ",," 26,182 "," 204,552 "," 22,501 "," 227,053 ",Penjualan,SYARIF,
06/08/2026,INV.KMS.2602612,DK00584,APOTEK AMINAH FARMA,NP000101,NP00010,,1,2,0,Chlorphenamine Maleate 4 mg (Nova) 100's,Dus,2511-06-152 / Nov-28,2," 10,000 ",," 20,000 ",, - , - ,Penjualan,SYARIF,
06/08/2026,INV.KMS.2602612,DK00584,APOTEK AMINAH FARMA,PM000021,PM00002,,1,2,0,Parasetamol 500 mg (PIM) 100's,Dus,05603134 / Mar-30,1," 20,900 ",," 20,900 ",, - , - ,Penjualan,SYARIF,
06/08/2026,INV.KMS.2602612,DK00584,APOTEK AMINAH FARMA,PM000041,PM00004,,1,2,0,Paracetamol Sirup Rasa Strawberry (PIM) 60 ml,Botol,64512006 / Jun-28,2," 4,000 ",," 8,000 ",, - , - ,Penjualan,SYARIF,
06/08/2026,INV.KMS.2602612,DK00584,APOTEK AMINAH FARMA,EP000251,EP00025,,1,2,0,Green Oil Herbal 5 ml,Pcs,HM00420 / Jan-31,2," 6,405 ",," 12,810 ",, - , - ,Penjualan,SYARIF,
06/08/2026,INV.KMS.2602612,DK00584,APOTEK AMINAH FARMA,AF000191,AF00019,,1,2,0,Vitamin C 50 mg (AFI) 100's,Dus,E30512 / Mei-28,1," 10,350 ",," 10,350 ",, - , - ,Penjualan,SYARIF,
06/08/2026,INV.KMS.2602612,DK00584,APOTEK AMINAH FARMA,US000031,US00003,,1,2,0,Freshcare Smash Matcha Inhaler Roll On 8 ml,Pcs,26E03634 / Mei-29,2," 11,560 ",," 23,120 ",, - , - ,Penjualan,SYARIF,
06/08/2026,INV.KMS.2602612,DK00584,APOTEK AMINAH FARMA,NP000431,NP00043,,1,2,0,Mefenamic Acid 500 mg (Nova) 100's,Dus,2604-10-120 / Apr-28,2," 25,000 ",," 50,000 ",, - , - ,Penjualan,SYARIF,
06/08/2026,INV.KMS.2602612,DK00584,APOTEK AMINAH FARMA,KF001441,KF00144,,1,2,Generik,"Gentamicin Sulfate 0,1% Krim (KF) 5g @10 Tube",Dus,C60526W / Mar-28,1," 33,190 ",," 33,190 ",, - , - ,Penjualan,SYARIF,
06/08/2026,INV.KMS.2602613,DK00123,APOTEK MANDIRI,CM000031,CM00003,,1,2,Mengandung Prekursor,OBHC Anak Strawberry 60 ml,Botol,6OC132 / Mar-28,3," 16,832 ",," 50,496 "," 146,436 "," 16,108 "," 162,544 ",Penjualan,SYARIF,
06/08/2026,INV.KMS.2602613,DK00123,APOTEK MANDIRI,HF000012,HF00001,,2,2,Mengandung Prekursor,Hufagripp Flu & Batuk Sirup 60 ml,Botol,A900626 / Mar-29,3," 21,620 ",," 64,860 ",, - , - ,Penjualan,SYARIF,
06/08/2026,INV.KMS.2602613,DK00123,APOTEK MANDIRI,CM000071,CM00007,,1,2,Mengandung Prekursor,OBHC Batuk Flu Menthol 60 ml,Botol,6OA014 / Jan-28,2," 15,540 ",," 31,080 ",, - , - ,Penjualan,SYARIF,
06/08/2026,INV.KMS.2602614,DK00123,APOTEK MANDIRI,RM000152,RM00015,,2,2,0,Amlodipine Besilate 5 mg (Rama) 100's,Dus,T03029BF / Mar-29,2," 13,332 ",," 26,664 "," 485,867 "," 53,445 "," 539,312 ",Penjualan,SYARIF,
06/08/2026,INV.KMS.2602614,DK00123,APOTEK MANDIRI,ME000051,ME00005,,1,2,0,"Dexamethasone 0,5 mg (MEF) 200's",Dus,1508527 / Aug-30,1," 30,000 ",," 30,000 ",, - , - ,Penjualan,SYARIF,
06/08/2026,INV.KMS.2602614,DK00123,APOTEK MANDIRI,PZ000011,PZ00001,,1,2,0,Ponstan 500 mg Tab 100's,Dus,MR0822 / Jun-27,1," 276,949 ",," 276,949 ",, - , - ,Penjualan,SYARIF,
06/08/2026,INV.KMS.2602614,DK00123,APOTEK MANDIRI,GL000021,GL00002,,1,2,0,Caladine Lotion 60 ml,Botol,A26002 / Jan-28,2," 15,845 ",," 31,690 ",, - , - ,Penjualan,SYARIF,
